fid,name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate
215,Desert Mountain,3,WOD_Mountain_Desert_05,21,415,432,22,67,4152243267,Alik'r Desert,415.171875,-432.4765625,8
216,Desert Mountain,3,WOD_Mountain_Desert_06,125,373,493,86,114,37386493114,Alik'r Desert,373.671875,-493.109375,8
217,Desert Mountain,3,WOD_Mountain_Desert_07,-43,310,455,74,100,31074455100,Alik'r Desert,310.578125,-455.21875,8
218,Desert Mountain,3,WOD_Mountain_Desert_01,1,533,435,109,8,53310943508,Alik'r Desert,533.8515625,-435.9375,8
219,Desert Mountain,3,WOD_Mountain_Desert_02,35,364,411,92,40,3649241140,Alik'r Desert,364.71875,-411.6875,8
220,Desert Mountain,3,WOD_Mountain_Desert_03,-96,519,414,28,128,51928414128,Alik'r Desert,519.21875,-414,8
221,Desert Mountain,3,WOD_Mountain_Desert_04,16,309,470,93,12,3099347012,Alik'r Desert,309.7265625,-470.90625,8
222,Desert Mountain,3,WOD_Mountain_Desert_05,109,460,494,52,5,4605249405,Dak'fron,460.40625,-494.9609375,8
223,Desert Mountain,3,WOD_Mountain_Desert_06,-64,440,395,64,23,4406439523,Sentinel,440.5,-395.8203125,8
224,Desert Mountain,3,WOD_Mountain_Desert_07,-79,246,475,44,3,2464447503,Alik'r Desert,246.34375,-475.9765625,8
225,Desert Mountain,3,WOD_Mountain_Desert_01,-122,318,433,77,54,3187743354,Alik'r Desert,318.6015625,-433.578125,8
226,Desert Mountain,3,WOD_Mountain_Desert_02,42,233,498,72,6,2337249806,Alik'r Desert,233.5625,-498.953125,8
227,Desert Mountain,3,WOD_Mountain_Desert_03,-48,466,440,82,67,4668244067,Antiphyllos,466.640625,-440.4765625,8
228,Desert Mountain,3,WOD_Mountain_Desert_04,-11,424,414,47,114,42447414114,Sentinel,424.3671875,-414.109375,8
229,Desert Mountain,3,WOD_Mountain_Desert_05,-120,261,494,42,106,26142494106,Alik'r Desert,261.328125,-494.171875,8
230,Desert Mountain,3,WOD_Mountain_Desert_06,-117,396,495,31,88,3963149588,Alik'r Desert,396.2421875,-495.3125,8
231,Desert Mountain,3,WOD_Mountain_Desert_07,-46,262,468,64,47,2626446847,Alik'r Desert,262.5,-468.6328125,8
232,Desert Mountain,3,WOD_Mountain_Desert_01,-52,317,477,118,31,31711847731,Alik'r Desert,317.921875,-477.7578125,8
233,Desert Mountain,3,WOD_Mountain_Desert_02,100,582,403,116,104,582116403104,Alik'r Desert,582.90625,-403.1875,8
234,Desert Mountain,3,WOD_Mountain_Desert_03,-28,357,430,23,105,35723430105,Alik'r Desert,357.1796875,-430.1796875,8
235,Desert Mountain,3,WOD_Mountain_Desert_04,123,438,424,32,93,4383242493,Antiphyllos,438.25,-424.2734375,8
236,Desert Mountain,3,WOD_Mountain_Desert_05,-154,546,423,91,29,5469142329,Alik'r Desert,546.7109375,-423.7734375,8
237,Desert Mountain,3,WOD_Mountain_Desert_06,78,323,466,81,28,3238146628,Alik'r Desert,323.6328125,-466.78125,8
238,Desert Mountain,3,WOD_Mountain_Desert_07,-77,483,456,73,116,48373456116,Antiphyllos,483.5703125,-456.09375,8
239,Desert Mountain,3,WOD_Mountain_Desert_01,-119,354,467,67,127,35467467127,Alik'r Desert,354.5234375,-467.0078125,8
240,Desert Mountain,3,WOD_Mountain_Desert_02,-167,451,496,113,125,451113496125,Alik'r Desert,451.8828125,-496.0234375,8
241,Desert Mountain,3,WOD_Mountain_Desert_03,-28,598,410,44,115,59844410115,Alik'r Desert,598.34375,-410.1015625,8
242,Desert Mountain,3,WOD_Mountain_Desert_04,-111,568,418,6,33,5680641833,Alik'r Desert,568.046875,-418.7421875,8
243,Desert Mountain,3,WOD_Mountain_Desert_05,-146,375,475,93,83,3759347583,Alik'r Desert,375.7265625,-475.3515625,8
244,Desert Mountain,3,WOD_Mountain_Desert_06,55,296,432,22,72,2962243272,Myrkwasa,296.171875,-432.4375,8
245,Desert Mountain,3,WOD_Mountain_Desert_07,79,372,446,10,65,3721044665,Alik'r Desert,372.078125,-446.4921875,8
246,Desert Mountain,3,WOD_Mountain_Desert_01,82,363,435,35,99,3633543599,Alik'r Desert,363.2734375,-435.2265625,8
247,Desert Mountain,3,WOD_Mountain_Desert_02,13,555,405,38,58,5553840558,Alik'r Desert,555.296875,-405.546875,8
248,Desert Mountain,3,WOD_Mountain_Desert_03,-35,284,468,22,106,28422468106,Alik'r Desert,284.171875,-468.171875,8
249,Desert Mountain,3,WOD_Mountain_Desert_04,-130,338,461,91,120,33891461120,Alik'r Desert,338.7109375,-461.0625,8
250,Desert Mountain,3,WOD_Mountain_Desert_05,-174,588,419,47,13,5884741913,Alik'r Desert,588.3671875,-419.8984375,8
251,Desert Mountain,3,WOD_Mountain_Desert_06,12,467,492,125,27,46712549227,Dak'fron,467.9765625,-492.7890625,8
252,Desert Mountain,3,WOD_Mountain_Desert_07,129,464,422,22,61,4642242261,Antiphyllos,464.171875,-422.5234375,8
253,Desert Mountain,3,WOD_Mountain_Desert_01,129,490,393,106,101,490106393101,Ayasofya,490.828125,-393.2109375,8
254,Desert Mountain,3,WOD_Mountain_Desert_02,18,425,430,100,42,42510043042,Antiphyllos,425.78125,-430.671875,8
255,Desert Mountain,3,WOD_Mountain_Desert_03,-160,452,465,42,45,4524246545,Alik'r Desert,452.328125,-465.6484375,8
256,Desert Mountain,3,WOD_Mountain_Desert_04,34,524,441,41,49,5244144149,Alik'r Desert,524.3203125,-441.6171875,8
257,Desert Mountain,3,WOD_Mountain_Desert_05,11,444,439,120,6,44412043906,Alik'r Desert,444.9375,-439.953125,8
258,Desert Mountain,3,WOD_Mountain_Desert_06,-62,337,462,15,73,3371546273,Alik'r Desert,337.1171875,-462.4296875,8
259,Desert Mountain,3,WOD_Mountain_Desert_07,-176,242,497,95,95,2429549795,Alik'r Desert,242.7421875,-497.2578125,8
260,Desert Mountain,3,WOD_Mountain_Desert_01,136,463,406,116,79,46311640679,Ayasofya,463.90625,-406.3828125,8
261,Desert Mountain,3,WOD_Mountain_Desert_02,-19,250,487,19,3,2501948703,Alik'r Desert,250.1484375,-487.9765625,8
262,Desert Mountain,3,WOD_Mountain_Desert_03,-155,640,421,120,42,64012042142,Santaki,640.9375,-421.671875,8
263,Desert Mountain,3,WOD_Mountain_Desert_04,164,563,392,113,74,56311339274,Alik'r Desert,563.8828125,-392.421875,8
264,Desert Mountain,3,WOD_Mountain_Desert_05,-117,282,470,50,99,2825047099,Alik'r Desert,282.390625,-470.2265625,8
265,Desert Mountain,3,WOD_Mountain_Desert_06,-53,367,416,61,49,3676141649,Alik'r Desert,367.4765625,-416.6171875,8
266,Desert Mountain,3,WOD_Mountain_Desert_07,43,505,433,26,3,5052643303,Alik'r Desert,505.203125,-433.9765625,8
267,Desert Mountain,3,WOD_Mountain_Desert_01,27,498,406,84,102,49884406102,Alik'r Desert,498.65625,-406.203125,8
268,Desert Mountain,3,WOD_Mountain_Desert_02,-74,509,399,110,86,50911039986,Alik'r Desert,509.859375,-399.328125,8
269,Desert Mountain,3,WOD_Mountain_Desert_03,26,346,477,46,82,3464647782,Alik'r Desert,346.359375,-477.359375,8
270,Desert Mountain,3,WOD_Mountain_Desert_04,-107,433,429,102,127,433102429127,Antiphyllos,433.796875,-429.0078125,8
271,Desert Mountain,3,WOD_Mountain_Desert_05,143,456,499,78,26,4567849926,Dak'fron,456.609375,-499.796875,8
272,Desert Mountain,3,WOD_Mountain_Desert_06,-59,598,412,92,26,5989241226,Alik'r Desert,598.71875,-412.796875,8
273,Desert Mountain,3,WOD_Mountain_Desert_07,6,593,412,19,68,5931941268,Alik'r Desert,593.1484375,-412.46875,8
274,Desert Mountain,3,WOD_Mountain_Desert_01,108,580,400,68,73,5806840073,Alik'r Desert,580.53125,-400.4296875,8
275,Desert Mountain,3,WOD_Mountain_Desert_02,118,291,458,92,4,2919245804,Alik'r Desert,291.71875,-458.96875,8
276,Desert Mountain,3,WOD_Mountain_Desert_03,-80,567,409,124,92,56712440992,Alik'r Desert,567.96875,-409.28125,8
277,Desert Mountain,3,WOD_Mountain_Desert_04,-133,558,405,124,4,55812440504,Alik'r Desert,558.96875,-405.96875,8
278,Desert Mountain,3,WOD_Mountain_Desert_05,59,242,461,17,54,2421746154,Alik'r Desert,242.1328125,-461.578125,8
279,Desert Mountain,3,WOD_Mountain_Desert_06,8,262,466,51,23,2625146623,Alik'r Desert,262.3984375,-466.8203125,8
280,Desert Mountain,3,WOD_Mountain_Desert_07,35,409,477,13,119,40913477119,Alik'r Desert,409.1015625,-477.0703125,8
281,Desert Mountain,3,WOD_Mountain_Desert_01,-36,582,408,32,110,58232408110,Alik'r Desert,582.25,-408.140625,8
282,Desert Mountain,3,WOD_Mountain_Desert_02,153,407,490,27,101,40727490101,Alik'r Desert,407.2109375,-490.2109375,8
283,Desert Mountain,3,WOD_Mountain_Desert_03,-175,586,433,78,77,5867843377,Alik'r Desert,586.609375,-433.3984375,8
284,Desert Mountain,3,WOD_Mountain_Desert_04,-34,389,473,87,68,3898747368,Alik'r Desert,389.6796875,-473.46875,8
285,Desert Mountain,3,WOD_Mountain_Desert_05,21,596,438,20,70,5962043870,Dak'fron,596.15625,-438.453125,8
286,Desert Mountain,3,WOD_Mountain_Desert_06,23,342,436,82,116,34282436116,Alik'r Desert,342.640625,-436.09375,8
287,Desert Mountain,3,WOD_Mountain_Desert_07,-112,459,468,116,0,45911646800,Alik'r Desert,459.90625,-469,8
288,Desert Mountain,3,WOD_Mountain_Desert_01,19,574,439,123,83,57412343983,Alik'r Desert,574.9609375,-439.3515625,8
289,Desert Mountain,3,WOD_Mountain_Desert_02,-6,453,487,124,50,45312448750,Alik'r Desert,453.96875,-487.609375,8
290,Desert Mountain,3,WOD_Mountain_Desert_03,-33,378,490,29,44,3782949044,Alik'r Desert,378.2265625,-490.65625,8
291,Desert Mountain,3,WOD_Mountain_Desert_04,-168,256,467,8,5,2560846705,Alik'r Desert,256.0625,-467.9609375,8
292,Desert Mountain,3,WOD_Mountain_Desert_05,32,540,427,51,4,5405142704,Alik'r Desert,540.3984375,-427.96875,8
293,Desert Mountain,3,WOD_Mountain_Desert_06,127,471,450,99,50,4719945050,Antiphyllos,471.7734375,-450.609375,8
294,Desert Mountain,3,WOD_Mountain_Desert_07,-63,254,480,70,111,25470480111,Alik'r Desert,254.546875,-480.1328125,8
295,Desert Mountain,3,WOD_Mountain_Desert_01,110,364,415,35,44,3643541544,Alik'r Desert,364.2734375,-415.65625,8
296,Desert Mountain,3,WOD_Mountain_Desert_02,86,526,397,125,4,52612539704,Alik'r Desert,526.9765625,-397.96875,8
297,Desert Mountain,3,WOD_Mountain_Desert_03,-70,498,422,84,99,4988442299,Alik'r Desert,498.65625,-422.2265625,8
298,Desert Mountain,3,WOD_Mountain_Desert_04,-138,434,485,96,72,4349648572,Alik'r Desert,434.75,-485.4375,8
299,Desert Mountain,3,WOD_Mountain_Desert_05,110,457,456,92,82,4579245682,Alik'r Desert,457.71875,-456.359375,8
300,Desert Mountain,3,WOD_Mountain_Desert_06,36,557,439,92,33,5579243933,Alik'r Desert,557.71875,-439.7421875,8
301,Desert Mountain,3,WOD_Mountain_Desert_07,-81,256,458,113,46,25611345846,Alik'r Desert,256.8828125,-458.640625,8
302,Desert Mountain,3,WOD_Mountain_Desert_01,-42,302,428,17,79,3021742879,Myrkwasa,302.1328125,-428.3828125,8
303,Desert Mountain,3,WOD_Mountain_Desert_02,83,470,452,76,90,4707645290,Antiphyllos,470.59375,-452.296875,8
304,Desert Mountain,3,WOD_Mountain_Desert_03,32,299,488,50,127,29950488127,Alik'r Desert,299.390625,-488.0078125,8
305,Desert Mountain,3,WOD_Mountain_Desert_04,-16,492,432,91,24,4929143224,Alik'r Desert,492.7109375,-432.8125,8
306,Desert Mountain,3,WOD_Mountain_Desert_05,-106,366,465,74,114,36674465114,Alik'r Desert,366.578125,-465.109375,8
307,Desert Mountain,3,WOD_Mountain_Desert_06,-89,329,484,123,29,32912348429,Alik'r Desert,329.9609375,-484.7734375,8
308,Desert Mountain,3,WOD_Mountain_Desert_07,-157,423,484,77,101,42377484101,Alik'r Desert,423.6015625,-484.2109375,8
309,Desert Mountain,3,WOD_Mountain_Desert_01,-139,313,444,87,110,31387444110,Alik'r Desert,313.6796875,-444.140625,8
310,Desert Mountain,3,WOD_Mountain_Desert_02,-42,310,433,99,102,31099433102,Alik'r Desert,310.7734375,-433.203125,8
311,Desert Mountain,3,WOD_Mountain_Desert_03,-124,426,393,109,13,42610939313,Sentinel,426.8515625,-393.8984375,8
312,Desert Mountain,3,WOD_Mountain_Desert_04,-70,448,465,90,110,44890465110,Alik'r Desert,448.703125,-465.140625,8
313,Desert Mountain,3,WOD_Mountain_Desert_05,10,512,460,38,78,5123846078,Dak'fron,512.296875,-460.390625,8
314,Desert Mountain,3,WOD_Mountain_Desert_06,-50,438,394,84,20,4388439420,Sentinel,438.65625,-394.84375,8
315,Desert Mountain,3,WOD_Mountain_Desert_07,-125,400,427,6,51,4000642751,Alik'r Desert,400.046875,-427.6015625,8
316,Desert Mountain,3,WOD_Mountain_Desert_01,-38,416,445,13,54,4161344554,Alik'r Desert,416.1015625,-445.578125,8
317,Desert Mountain,3,WOD_Mountain_Desert_02,149,398,443,8,95,3980844395,Alik'r Desert,398.0625,-443.2578125,8
318,Desert Mountain,3,WOD_Mountain_Desert_03,-99,405,454,51,73,4055145473,Bergama,405.3984375,-454.4296875,8
319,Desert Mountain,3,WOD_Mountain_Desert_04,113,460,416,63,122,46063416122,Antiphyllos,460.4921875,-416.046875,8
320,Desert Mountain,3,WOD_Mountain_Desert_05,18,383,479,101,73,38310147973,Alik'r Desert,383.7890625,-479.4296875,8
321,Desert Mountain,3,WOD_Mountain_Desert_06,163,575,432,55,9,5755543209,Alik'r Desert,575.4296875,-432.9296875,8
322,Desert Mountain,3,WOD_Mountain_Desert_07,-7,458,427,69,76,4586942776,Antiphyllos,458.5390625,-427.40625,8
323,Desert Mountain,3,WOD_Mountain_Desert_01,164,566,420,64,36,5666442036,Alik'r Desert,566.5,-420.71875,8
324,Desert Mountain,3,WOD_Mountain_Desert_02,102,429,397,42,100,42942397100,Sentinel,429.328125,-397.21875,8
325,Desert Mountain,3,WOD_Mountain_Desert_03,-121,596,427,51,27,5965142727,Alik'r Desert,596.3984375,-427.7890625,8
326,Desert Mountain,3,WOD_Mountain_Desert_04,-18,393,484,52,119,39352484119,Alik'r Desert,393.40625,-484.0703125,8
327,Desert Mountain,3,WOD_Mountain_Desert_05,-6,549,418,22,14,5492241814,Alik'r Desert,549.171875,-418.890625,8
328,Desert Mountain,3,WOD_Mountain_Desert_06,-85,554,387,106,125,554106387125,Alik'r Desert,554.828125,-387.0234375,8
329,Desert Mountain,3,WOD_Mountain_Desert_07,81,266,475,122,61,26612247561,Alik'r Desert,266.953125,-475.5234375,8
330,Desert Mountain,3,WOD_Mountain_Desert_01,37,350,473,51,79,3505147379,Alik'r Desert,350.3984375,-473.3828125,8
331,Desert Mountain,3,WOD_Mountain_Desert_02,112,508,452,122,68,50812245268,Alik'r Desert,508.953125,-452.46875,8
332,Desert Mountain,3,WOD_Mountain_Desert_03,-150,320,471,40,12,3204047112,Alik'r Desert,320.3125,-471.90625,8
333,Desert Mountain,3,WOD_Mountain_Desert_04,-47,632,415,67,6,6326741506,Alik'r Desert,632.5234375,-415.953125,8
334,Desert Mountain,3,WOD_Mountain_Desert_05,100,400,480,33,101,40033480101,Alik'r Desert,400.2578125,-480.2109375,8
335,Desert Mountain,3,WOD_Mountain_Desert_06,-119,433,463,6,122,43306463122,Bergama,433.046875,-463.046875,8
336,Desert Mountain,3,WOD_Mountain_Desert_07,-2,394,416,24,87,3942441687,Alik'r Desert,394.1875,-416.3203125,8
337,Desert Mountain,3,WOD_Mountain_Desert_01,165,459,426,86,88,4598642688,Antiphyllos,459.671875,-426.3125,8
338,Desert Mountain,3,WOD_Mountain_Desert_02,77,561,386,118,87,56111838687,Alik'r Desert,561.921875,-386.3203125,8
339,Desert Mountain,3,WOD_Mountain_Desert_03,-112,532,400,19,114,53219400114,Alik'r Desert,532.1484375,-400.109375,8
340,Desert Mountain,3,WOD_Mountain_Desert_04,-112,503,443,91,26,5039144326,Alik'r Desert,503.7109375,-443.796875,8
341,Desert Mountain,3,WOD_Mountain_Desert_05,177,404,479,67,4,4046747904,Alik'r Desert,404.5234375,-479.96875,8
342,Desert Mountain,3,WOD_Mountain_Desert_06,121,545,386,6,28,5450638628,Alik'r Desert,545.046875,-386.78125,8
343,Desert Mountain,3,WOD_Mountain_Desert_07,18,467,448,50,84,4675044884,Antiphyllos,467.390625,-448.34375,8
344,Desert Mountain,3,WOD_Mountain_Desert_01,84,341,492,76,99,3417649299,Alik'r Desert,341.59375,-492.2265625,8
345,Desert Mountain,3,WOD_Mountain_Desert_02,86,460,435,86,104,46086435104,Antiphyllos,460.671875,-435.1875,8
346,Desert Mountain,3,WOD_Mountain_Desert_03,164,514,462,35,31,5143546231,Dak'fron,514.2734375,-462.7578125,8
347,Desert Mountain,3,WOD_Mountain_Desert_04,-167,429,397,114,31,42911439731,Sentinel,429.890625,-397.7578125,8
348,Desert Mountain,3,WOD_Mountain_Desert_05,-29,268,455,124,76,26812445576,Alik'r Desert,268.96875,-455.40625,8
349,Desert Mountain,3,WOD_Mountain_Desert_06,70,284,465,76,101,28476465101,Alik'r Desert,284.59375,-465.2109375,8
350,Desert Mountain,3,WOD_Mountain_Desert_07,156,428,400,18,113,42818400113,Sentinel,428.140625,-400.1171875,8
351,Desert Mountain,3,WOD_Mountain_Desert_01,-100,345,492,42,1,3454249201,Alik'r Desert,345.328125,-492.9921875,8
352,Desert Mountain,3,WOD_Mountain_Desert_02,-22,448,441,40,46,4484044146,Alik'r Desert,448.3125,-441.640625,8
353,Desert Mountain,3,WOD_Mountain_Desert_03,47,584,410,105,74,58410541074,Alik'r Desert,584.8203125,-410.421875,8
354,Desert Mountain,3,WOD_Mountain_Desert_04,-175,485,407,72,60,4857240760,Alik'r Desert,485.5625,-407.53125,8
355,Desert Mountain,3,WOD_Mountain_Desert_05,-50,614,399,116,116,614116399116,Alik'r Desert,614.90625,-399.09375,8
356,Desert Mountain,3,WOD_Mountain_Desert_06,74,644,428,102,42,64410242842,Santaki,644.796875,-428.671875,8
357,Desert Mountain,3,WOD_Mountain_Desert_07,52,359,445,19,47,3591944547,Alik'r Desert,359.1484375,-445.6328125,8
358,Desert Mountain,3,WOD_Mountain_Desert_01,165,513,418,6,6,5130641806,Alik'r Desert,513.046875,-418.953125,8
359,Desert Mountain,3,WOD_Mountain_Desert_02,-80,279,488,91,123,27991488123,Alik'r Desert,279.7109375,-488.0390625,8
360,Desert Mountain,3,WOD_Mountain_Desert_03,170,529,421,41,22,5294142122,Alik'r Desert,529.3203125,-421.828125,8
361,Desert Mountain,3,WOD_Mountain_Desert_04,58,282,446,90,122,28290446122,Myrkwasa,282.703125,-446.046875,8
362,Desert Mountain,3,WOD_Mountain_Desert_05,-138,602,398,52,101,60252398101,Alik'r Desert,602.40625,-398.2109375,8
363,Desert Mountain,3,WOD_Mountain_Desert_06,-113,408,448,93,61,4089344861,Alik'r Desert,408.7265625,-448.5234375,8
364,Desert Mountain,3,WOD_Mountain_Desert_07,139,435,434,109,50,43510943450,Antiphyllos,435.8515625,-434.609375,8
365,Desert Mountain,3,WOD_Mountain_Desert_01,146,391,495,28,122,39128495122,Alik'r Desert,391.21875,-495.046875,8
366,Desert Mountain,3,WOD_Mountain_Desert_02,-121,588,384,90,128,58890384128,Alik'r Desert,588.703125,-384,8
367,Desert Mountain,3,WOD_Mountain_Desert_03,157,562,404,36,54,5623640454,Alik'r Desert,562.28125,-404.578125,8
368,Desert Mountain,3,WOD_Mountain_Desert_04,108,459,472,52,35,4595247235,Alik'r Desert,459.40625,-472.7265625,8
369,Desert Mountain,3,WOD_Mountain_Desert_05,70,310,484,65,118,31065484118,Alik'r Desert,310.5078125,-484.078125,8
370,Desert Mountain,3,WOD_Mountain_Desert_06,-154,379,466,15,81,3791546681,Alik'r Desert,379.1171875,-466.3671875,8
371,Desert Mountain,3,WOD_Mountain_Desert_07,9,315,451,93,6,3159345106,Alik'r Desert,315.7265625,-451.953125,8
372,Desert Mountain,3,WOD_Mountain_Desert_01,-137,460,489,64,84,4606448984,Alik'r Desert,460.5,-489.34375,8
373,Desert Mountain,3,WOD_Mountain_Desert_02,60,480,415,108,81,48010841581,Alik'r Desert,480.84375,-415.3671875,8
374,Desert Mountain,3,WOD_Mountain_Desert_03,-124,317,453,91,60,3179145360,Alik'r Desert,317.7109375,-453.53125,8
375,Desert Mountain,3,WOD_Mountain_Desert_04,-157,493,394,49,102,49349394102,Ayasofya,493.3828125,-394.203125,8
376,Desert Mountain,3,WOD_Mountain_Desert_05,-141,470,433,15,29,4701543329,Antiphyllos,470.1171875,-433.7734375,8
377,Desert Mountain,3,WOD_Mountain_Desert_06,41,458,436,110,13,45811043613,Antiphyllos,458.859375,-436.8984375,8
378,Desert Mountain,3,WOD_Mountain_Desert_07,179,369,411,97,76,3699741176,Alik'r Desert,369.7578125,-411.40625,8
379,Desert Mountain,3,WOD_Mountain_Desert_01,76,348,471,102,46,34810247146,Alik'r Desert,348.796875,-471.640625,8
380,Desert Mountain,3,WOD_Mountain_Desert_02,157,345,466,101,116,345101466116,Alik'r Desert,345.7890625,-466.09375,8
381,Desert Mountain,3,WOD_Mountain_Desert_03,-150,408,425,82,40,4088242540,Alik'r Desert,408.640625,-425.6875,8
382,Desert Mountain,3,WOD_Mountain_Desert_04,-154,250,460,70,110,25070460110,Alik'r Desert,250.546875,-460.140625,8
383,Desert Mountain,3,WOD_Mountain_Desert_05,-158,572,403,110,58,57211040358,Alik'r Desert,572.859375,-403.546875,8
384,Desert Mountain,3,WOD_Mountain_Desert_06,0,351,470,105,69,35110547069,Alik'r Desert,351.8203125,-470.4609375,8
385,Desert Mountain,3,WOD_Mountain_Desert_07,55,379,488,45,9,3794548809,Alik'r Desert,379.3515625,-488.9296875,8
386,Desert Mountain,3,WOD_Mountain_Desert_01,74,411,471,20,32,4112047132,Bergama,411.15625,-471.75,8
387,Desert Mountain,3,WOD_Mountain_Desert_02,6,388,490,50,78,3885049078,Alik'r Desert,388.390625,-490.390625,8
388,Desert Mountain,3,WOD_Mountain_Desert_03,-16,401,421,47,47,4014742147,Sentinel,401.3671875,-421.6328125,8
389,Desert Mountain,3,WOD_Mountain_Desert_04,-67,455,447,92,10,4559244710,Alik'r Desert,455.71875,-447.921875,8
390,Desert Mountain,3,WOD_Mountain_Desert_05,32,451,488,41,105,45141488105,Alik'r Desert,451.3203125,-488.1796875,8
391,Desert Mountain,3,WOD_Mountain_Desert_06,56,430,434,51,32,4305143432,Antiphyllos,430.3984375,-434.75,8
392,Desert Mountain,3,WOD_Mountain_Desert_07,9,500,456,33,113,50033456113,Alik'r Desert,500.2578125,-456.1171875,8
393,Desert Mountain,3,WOD_Mountain_Desert_01,89,610,399,12,93,6101239993,Alik'r Desert,610.09375,-399.2734375,8
394,Desert Mountain,3,WOD_Mountain_Desert_02,-121,427,485,104,47,42710448547,Alik'r Desert,427.8125,-485.6328125,8
395,Desert Mountain,3,WOD_Mountain_Desert_03,-80,365,430,47,58,3654743058,Alik'r Desert,365.3671875,-430.546875,8
396,Desert Mountain,3,WOD_Mountain_Desert_04,-123,339,476,36,82,3393647682,Alik'r Desert,339.28125,-476.359375,8
397,Desert Mountain,3,WOD_Mountain_Desert_05,-55,290,473,76,1,2907647301,Alik'r Desert,290.59375,-473.9921875,8
398,Desert Mountain,3,WOD_Mountain_Desert_06,-94,361,470,63,35,3616347035,Alik'r Desert,361.4921875,-470.7265625,8
399,Desert Mountain,3,WOD_Mountain_Desert_07,114,447,399,17,108,44717399108,Ayasofya,447.1328125,-399.15625,8
400,Desert Mountain,3,WOD_Mountain_Desert_01,85,574,421,68,114,57468421114,Alik'r Desert,574.53125,-421.109375,8
401,Desert Mountain,3,WOD_Mountain_Desert_02,-146,523,428,77,95,5237742895,Alik'r Desert,523.6015625,-428.2578125,8
402,Desert Mountain,3,WOD_Mountain_Desert_03,81,596,421,6,122,59606421122,Alik'r Desert,596.046875,-421.046875,8
403,Desert Mountain,3,WOD_Mountain_Desert_04,-56,225,495,24,104,22524495104,Alik'r Desert,225.1875,-495.1875,8
404,Desert Mountain,3,WOD_Mountain_Desert_05,-55,453,431,41,74,4534143174,Antiphyllos,453.3203125,-431.421875,8
405,Desert Mountain,3,WOD_Mountain_Desert_06,9,236,488,36,55,2363648855,Alik'r Desert,236.28125,-488.5703125,8
406,Desert Mountain,3,WOD_Mountain_Desert_07,110,482,449,59,60,4825944960,Antiphyllos,482.4609375,-449.53125,8
407,Desert Mountain,3,WOD_Mountain_Desert_01,106,402,416,96,64,4029641664,Sentinel,402.75,-416.5,8
408,Desert Mountain,3,WOD_Mountain_Desert_02,114,582,415,10,15,5821041515,Alik'r Desert,582.078125,-415.8828125,8
409,Desert Mountain,3,WOD_Mountain_Desert_03,-136,355,470,15,18,3551547018,Alik'r Desert,355.1171875,-470.859375,8
410,Desert Mountain,3,WOD_Mountain_Desert_04,-102,365,494,41,95,3654149495,Alik'r Desert,365.3203125,-494.2578125,8
411,Desert Mountain,3,WOD_Mountain_Desert_05,-131,464,437,24,116,46424437116,Antiphyllos,464.1875,-437.09375,8
412,Desert Mountain,3,WOD_Mountain_Desert_06,-112,498,428,23,38,4982342838,Alik'r Desert,498.1796875,-428.703125,8
413,Desert Mountain,3,WOD_Mountain_Desert_07,-87,448,391,17,73,4481739173,Ayasofya,448.1328125,-391.4296875,8
414,Desert Mountain,3,WOD_Mountain_Desert_01,-167,476,481,102,46,47610248146,Alik'r Desert,476.796875,-481.640625,8
415,Desert Mountain,3,WOD_Mountain_Desert_02,-72,350,485,100,90,35010048590,Alik'r Desert,350.78125,-485.296875,8
416,Desert Mountain,3,WOD_Mountain_Desert_03,84,253,488,22,33,2532248833,Alik'r Desert,253.171875,-488.7421875,8
417,Desert Mountain,3,WOD_Mountain_Desert_04,8,559,432,102,27,55910243227,Alik'r Desert,559.796875,-432.7890625,8
418,Desert Mountain,3,WOD_Mountain_Desert_05,92,535,416,44,42,5354441642,Alik'r Desert,535.34375,-416.671875,8
419,Desert Mountain,3,WOD_Mountain_Desert_06,3,302,469,81,15,3028146915,Alik'r Desert,302.6328125,-469.8828125,8
420,Desert Mountain,3,WOD_Mountain_Desert_07,82,410,490,14,123,41014490123,Alik'r Desert,410.109375,-490.0390625,8
421,Desert Mountain,3,WOD_Mountain_Desert_01,98,496,426,69,93,4966942693,Alik'r Desert,496.5390625,-426.2734375,8
422,Desert Mountain,3,WOD_Mountain_Desert_02,91,349,427,122,3,34912242703,Alik'r Desert,349.953125,-427.9765625,8
423,Desert Mountain,3,WOD_Mountain_Desert_03,-9,515,458,32,18,5153245818,Dak'fron,515.25,-458.859375,8
424,Desert Mountain,3,WOD_Mountain_Desert_04,6,345,482,41,122,34541482122,Alik'r Desert,345.3203125,-482.046875,8
425,Desert Mountain,3,WOD_Mountain_Desert_05,-11,581,407,100,55,58110040755,Alik'r Desert,581.78125,-407.5703125,8
426,Desert Mountain,3,WOD_Mountain_Desert_06,19,558,400,108,72,55810840072,Alik'r Desert,558.84375,-400.4375,8
427,Desert Mountain,3,WOD_Mountain_Desert_07,128,375,486,96,65,3759648665,Alik'r Desert,375.75,-486.4921875,8
428,Desert Mountain,3,WOD_Mountain_Desert_01,41,522,440,32,78,5223244078,Alik'r Desert,522.25,-440.390625,8
429,Desert Mountain,3,WOD_Mountain_Desert_02,1,461,484,51,90,4615148490,Alik'r Desert,461.3984375,-484.296875,8
