name,type,prefab,worldX,worldY,terrainX,terrainY,locationID,region,rotYaxis,heightOffset,gisX,gisY
Mountain,3,WOD_Mountain_Brown_08,788,407,128,19,78812840719,Dragontail Mountains,-44,-48,789,-407.8515625
Mountain,3,WOD_Mountain_Brown_09,791,411,31,110,79131411110,Dragontail Mountains,-78,-48,791.2421875,-411.140625
Mountain,3,WOD_Mountain_Brown_01,790,411,28,122,79028411122,Dragontail Mountains,-74,-65,790.21875,-411.046875
Mountain,3,WOD_Mountain_Brown_02,788,410,100,33,78810041033,Dragontail Mountains,-50,-99,788.78125,-410.7421875
Mountain,3,WOD_Mountain_Brown_03,784,413,18,82,7841841382,Dragontail Mountains,-54,-52,784.140625,-413.359375
Mountain,3,WOD_Mountain_Brown_04,775,416,127,12,77512741612,Dragontail Mountains,77,-96,775.9921875,-416.90625
Mountain,3,WOD_Mountain_Brown_05,783,416,73,59,7837341659,Dragontail Mountains,-64,-68,783.5703125,-416.5390625
Mountain,3,WOD_Mountain_Brown_06,789,420,97,86,7899742086,Dragontail Mountains,-57,-32,789.7578125,-420.328125
Mountain,3,WOD_Mountain_Brown_07,788,422,50,44,7885042244,Dragontail Mountains,52,-81,788.390625,-422.65625
Mountain,3,WOD_Mountain_Brown_08,791,423,17,127,79117423127,Dragontail Mountains,-14,-93,791.1328125,-423.0078125
Mountain,3,WOD_Mountain_Brown_09,795,417,74,76,7957441776,Dragontail Mountains,136,-50,795.578125,-417.40625
Mountain,3,WOD_Mountain_Brown_01,791,413,51,63,7915141363,Dragontail Mountains,-25,-91,791.3984375,-413.5078125
Mountain,3,WOD_Mountain_Brown_02,782,420,106,88,78210642088,Dragontail Mountains,40,-61,782.828125,-420.3125
Mountain,3,WOD_Mountain_Brown_03,780,424,87,1,7808742401,Dragontail Mountains,-69,-19,780.6796875,-424.9921875
Mountain,3,WOD_Mountain_Brown_04,775,427,46,70,7754642770,Dragontail Mountains,33,-28,775.359375,-427.453125
Mountain,3,WOD_Mountain_Brown_05,772,430,118,38,77211843038,Dragontail Mountains,-163,-47,772.921875,-430.703125
Mountain,3,WOD_Mountain_Brown_06,772,431,92,15,7729243115,Dragontail Mountains,-129,-52,772.71875,-431.8828125
Mountain,3,WOD_Mountain_Brown_07,768,431,24,82,7682443182,Dragontail Mountains,-106,-63,768.1875,-431.359375
Mountain,3,WOD_Mountain_Brown_08,770,430,50,10,7705043010,Dragontail Mountains,86,-78,770.390625,-430.921875
Mountain,3,WOD_Mountain_Brown_09,765,427,99,52,7659942752,Dragontail Mountains,141,0,765.7734375,-427.59375
Mountain,3,WOD_Mountain_Brown_01,764,426,77,104,76477426104,Dragontail Mountains,-143,-9,764.6015625,-426.1875
Mountain,3,WOD_Mountain_Brown_02,766,434,8,123,76608434123,Dragontail Mountains,22,-39,766.0625,-434.0390625
Mountain,3,WOD_Mountain_Brown_03,768,434,10,118,76810434118,Dragontail Mountains,172,-82,768.078125,-434.078125
Mountain,3,WOD_Mountain_Brown_04,760,437,61,36,7606143736,Dragontail Mountains,-64,-99,760.4765625,-437.71875
Mountain,3,WOD_Mountain_Brown_05,756,437,55,114,75655437114,Dragontail Mountains,39,-57,756.4296875,-437.109375
Mountain,3,WOD_Mountain_Brown_06,760,432,3,37,7600343237,Dragontail Mountains,-50,-60,760.0234375,-432.7109375
Mountain,3,WOD_Mountain_Brown_07,761,432,17,119,76117432119,Dragontail Mountains,-124,-24,761.1328125,-432.0703125
Mountain,3,WOD_Mountain_Brown_08,755,433,40,29,7554043329,Dragontail Mountains,46,-37,755.3125,-433.7734375
Mountain,3,WOD_Mountain_Brown_09,752,437,95,120,75295437120,Dragontail Mountains,-107,-66,752.7421875,-437.0625
Mountain,3,WOD_Mountain_Brown_02,777,436,22,118,77722436118,Dragontail Mountains,28,-25,777.171875,-436.078125
Mountain,3,WOD_Mountain_Brown_03,778,439,64,72,7786443972,Dragontail Mountains,51,-53,778.5,-439.4375
Mountain,3,WOD_Mountain_Brown_04,781,432,56,32,7815643232,Dragontail Mountains,147,-30,781.4375,-432.75
Mountain,3,WOD_Mountain_Brown_05,782,436,1,45,7820143645,Dragontail Mountains,-68,-16,782.0078125,-436.6484375
Mountain,3,WOD_Mountain_Brown_06,783,430,93,15,7839343015,Dragontail Mountains,46,-6,783.7265625,-430.8828125
Mountain,3,WOD_Mountain_Brown_07,785,429,119,95,78511942995,Dragontail Mountains,79,-69,785.9296875,-429.2578125
Mountain,3,WOD_Mountain_Brown_08,788,427,97,78,7889742778,Dragontail Mountains,-106,-36,788.7578125,-427.390625
Mountain,3,WOD_Mountain_Brown_09,793,430,79,3,7937943003,Dragontail Mountains,82,-74,793.6171875,-430.9765625
Mountain,3,WOD_Mountain_Brown_01,792,434,18,110,79218434110,Dragontail Mountains,-110,-77,792.140625,-434.140625
Mountain,3,WOD_Mountain_Brown_02,789,435,38,90,7893843590,Dragontail Mountains,37,-53,789.296875,-435.296875
Mountain,3,WOD_Mountain_Brown_03,787,438,52,52,7875243852,Dragontail Mountains,-156,-44,787.40625,-438.59375
Mountain,3,WOD_Mountain_Brown_04,784,439,65,38,7846543938,Dragontail Mountains,-47,-49,784.5078125,-439.703125
Mountain,3,WOD_Mountain_Brown_05,793,439,49,125,79349439125,Dragontail Mountains,-11,-76,793.3828125,-439.0234375
Mountain,3,WOD_Mountain_Brown_06,798,438,5,114,79805438114,Dragontail Mountains,123,-57,798.0390625,-438.109375
Mountain,3,WOD_Mountain_Brown_07,800,441,42,88,8004244188,Dragontail Mountains,20,-56,800.328125,-441.3125
Mountain,3,WOD_Mountain_Brown_08,792,441,68,27,7926844127,Dragontail Mountains,15,-100,792.53125,-441.7890625
Mountain,3,WOD_Mountain_Brown_09,790,443,47,110,79047443110,Dragontail Mountains,140,-57,790.3671875,-443.140625
Mountain,3,WOD_Mountain_Brown_01,784,442,122,113,784122442113,Dragontail Mountains,91,-64,784.953125,-442.1171875
Mountain,3,WOD_Mountain_Brown_02,785,431,127,24,78512743124,Dragontail Mountains,141,-65,785.9921875,-431.8125
Mountain,3,WOD_Mountain_Brown_03,784,432,20,10,7842043210,Dragontail Mountains,64,-92,784.15625,-432.921875
Mountain,3,WOD_Mountain_Brown_04,799,429,125,64,79912542964,Dragontail Mountains,-70,-55,799.9765625,-429.5
Mountain,3,WOD_Mountain_Brown_05,803,422,105,29,80310542229,Dragontail Mountains,45,-29,803.8203125,-422.7734375
Mountain,3,WOD_Mountain_Brown_07,802,419,56,119,80256419119,Dragontail Mountains,10,-42,802.4375,-419.0703125
Mountain,3,WOD_Mountain_Brown_08,802,420,93,81,8029342081,Dragontail Mountains,154,-71,802.7265625,-420.3671875
Mountain,3,WOD_Mountain_Brown_09,809,419,59,8,8095941908,Dragontail Mountains,-180,-61,809.4609375,-419.9375
Mountain,3,WOD_Mountain_Brown_01,812,419,42,8,8124241908,Dragontail Mountains,125,-98,812.328125,-419.9375
Mountain,3,WOD_Mountain_Brown_02,809,427,33,40,8093342740,Dragontail Mountains,3,-15,809.2578125,-427.6875
Mountain,3,WOD_Mountain_Brown_04,801,413,51,114,80151413114,Dragontail Mountains,157,-13,801.3984375,-413.109375
Mountain,3,WOD_Mountain_Brown_05,798,409,23,67,7982340967,Dragontail Mountains,60,-74,798.1796875,-409.4765625
Mountain,3,WOD_Mountain_Brown_06,794,409,51,86,7945140986,Dragontail Mountains,-139,-79,794.3984375,-409.328125
Mountain,3,WOD_Mountain_Brown_07,802,408,77,87,8027740887,Dragontail Mountains,170,-71,802.6015625,-408.3203125
Mountain,3,WOD_Mountain_Brown_08,808,412,41,82,8084141282,Dragontail Mountains,121,-99,808.3203125,-412.359375
Mountain,3,WOD_Mountain_Brown_09,813,413,55,81,8135541381,Dragontail Mountains,-31,-17,813.4296875,-413.3671875
Mountain,3,WOD_Mountain_Brown_01,817,414,31,33,8173141433,Dragontail Mountains,14,-100,817.2421875,-414.7421875
Mountain,3,WOD_Mountain_Brown_02,815,414,8,97,8150841497,Dragontail Mountains,95,-99,815.0625,-414.2421875
Mountain,3,WOD_Mountain_Brown_03,789,449,122,23,78912244923,Dragontail Mountains,-3,-61,789.953125,-449.8203125
Mountain,3,WOD_Mountain_Brown_04,781,446,45,52,7814544652,Dragontail Mountains,129,-32,781.3515625,-446.59375
Mountain,3,WOD_Mountain_Brown_05,778,446,56,95,7785644695,Dragontail Mountains,-31,-97,778.4375,-446.2578125
Mountain,3,WOD_Mountain_Brown_06,771,445,38,91,7713844591,Dragontail Mountains,-125,-49,771.296875,-445.2890625
Mountain,3,WOD_Mountain_Brown_08,770,449,92,77,7709244977,Dragontail Mountains,168,-30,770.71875,-449.3984375
Mountain,3,WOD_Mountain_Brown_09,767,449,88,74,7678844974,Dragontail Mountains,-170,-37,767.6875,-449.421875
Mountain,3,WOD_Mountain_Brown_01,765,449,122,18,76512244918,Dragontail Mountains,119,-99,765.953125,-449.859375
Mountain,3,WOD_Mountain_Brown_02,776,450,79,83,7767945083,Dragontail Mountains,134,-47,776.6171875,-450.3515625
Mountain,3,WOD_Mountain_Brown_03,772,449,54,50,7725444950,Dragontail Mountains,-18,-22,772.421875,-449.609375
Mountain,3,WOD_Mountain_Brown_04,771,453,52,35,7715245335,Dragontail Mountains,44,-69,771.40625,-453.7265625
Mountain,3,WOD_Mountain_Brown_05,768,453,102,111,768102453111,Dragontail Mountains,-124,-28,768.796875,-453.1328125
Mountain,3,WOD_Mountain_Brown_06,772,455,111,101,772111455101,Dragontail Mountains,-128,-42,772.8671875,-455.2109375
Mountain,3,WOD_Mountain_Brown_07,778,455,87,35,7788745535,Dragontail Mountains,61,-81,778.6796875,-455.7265625
Mountain,3,WOD_Mountain_Brown_08,780,453,83,35,7808345335,Dragontail Mountains,-156,-98,780.6484375,-453.7265625
Mountain,3,WOD_Mountain_Brown_09,781,452,114,69,78111445269,Dragontail Mountains,-156,-81,781.890625,-452.4609375
Mountain,3,WOD_Mountain_Brown_01,783,457,106,87,78310645787,Dragontail Mountains,-21,-63,783.828125,-457.3203125
Mountain,3,WOD_Mountain_Brown_02,782,459,36,19,7823645919,Dragontail Mountains,-81,-61,782.28125,-459.8515625
Mountain,3,WOD_Mountain_Brown_03,781,464,37,118,78137464118,Dragontail Mountains,-114,-23,781.2890625,-464.078125
Mountain,3,WOD_Mountain_Brown_04,779,464,87,83,7798746483,Dragontail Mountains,-154,-54,779.6796875,-464.3515625
Mountain,3,WOD_Mountain_Brown_05,786,463,74,13,7867446313,Dragontail Mountains,-175,-11,786.578125,-463.8984375
Mountain,3,WOD_Mountain_Brown_06,785,464,1,32,7850146432,Dragontail Mountains,46,-36,785.0078125,-464.75
Mountain,3,WOD_Mountain_Brown_07,783,464,64,93,7836446493,Dragontail Mountains,34,-31,783.5,-464.2734375
Mountain,3,WOD_Mountain_Brown_08,789,458,84,47,7898445847,Dragontail Mountains,125,-91,789.65625,-458.6328125
Mountain,3,WOD_Mountain_Brown_09,784,459,90,1,7849045901,Dragontail Mountains,-1,-20,784.703125,-459.9921875
Mountain,3,WOD_Mountain_Brown_01,792,456,8,83,7920845683,Dragontail Mountains,140,-54,792.0625,-456.3515625
Mountain,3,WOD_Mountain_Brown_02,790,457,60,58,7906045758,Dragontail Mountains,-42,-65,790.46875,-457.546875
Mountain,3,WOD_Mountain_Brown_03,796,456,14,9,7961445609,Dragontail Mountains,145,-30,796.109375,-456.9296875
Mountain,3,WOD_Mountain_Brown_04,798,457,95,113,79895457113,Dragontail Mountains,29,-55,798.7421875,-457.1171875
Mountain,3,WOD_Mountain_Brown_05,801,457,97,13,8019745713,Dragontail Mountains,6,-5,801.7578125,-457.8984375
Mountain,3,WOD_Mountain_Brown_06,793,451,118,83,79311845183,Dragontail Mountains,-9,0,793.921875,-451.3515625
Mountain,3,WOD_Mountain_Brown_07,799,451,101,123,799101451123,Dragontail Mountains,-121,-19,799.7890625,-451.0390625
Mountain,3,WOD_Mountain_Brown_08,803,450,109,106,803109450106,Dragontail Mountains,-65,-86,803.8515625,-450.171875
Mountain,3,WOD_Mountain_Brown_09,802,450,64,69,8026445069,Dragontail Mountains,-104,-76,802.5,-450.4609375
Mountain,3,WOD_Mountain_Brown_01,804,448,60,76,8046044876,Dragontail Mountains,38,-64,804.46875,-448.40625
Mountain,3,WOD_Mountain_Brown_02,805,451,99,78,8059945178,Dragontail Mountains,-171,-66,805.7734375,-451.390625
Mountain,3,WOD_Mountain_Brown_03,805,456,24,128,80524456128,Dragontail Mountains,-31,-87,805.1875,-456
Mountain,3,WOD_Mountain_Brown_04,808,456,92,106,80892456106,Dragontail Mountains,120,-91,808.71875,-456.171875
Mountain,3,WOD_Mountain_Brown_05,793,460,110,52,79311046052,Dragontail Mountains,-60,-32,793.859375,-460.59375
Mountain,3,WOD_Mountain_Brown_06,796,461,61,19,7966146119,Dragontail Mountains,-101,-100,796.4765625,-461.8515625
Mountain,3,WOD_Mountain_Brown_07,803,433,54,118,80354433118,Dragontail Mountains,67,-62,803.421875,-433.078125
Mountain,3,WOD_Mountain_Brown_08,801,431,95,29,8019543129,Dragontail Mountains,-129,-54,801.7421875,-431.7734375
Mountain,3,WOD_Mountain_Brown_09,807,434,1,47,8070143447,Dragontail Mountains,96,-20,807.0078125,-434.6328125
Mountain,3,WOD_Mountain_Brown_01,810,433,123,58,81012343358,Dragontail Mountains,154,-41,810.9609375,-433.546875
Mountain,3,WOD_Mountain_Brown_02,809,434,122,104,809122434104,Dragontail Mountains,-175,-7,809.953125,-434.1875
Mountain,3,WOD_Mountain_Brown_03,812,431,91,73,8129143173,Dragontail Mountains,-39,-34,812.7109375,-431.4296875
Mountain,3,WOD_Mountain_Brown_05,815,427,104,123,815104427123,Dragontail Mountains,124,-73,815.8125,-427.0390625
Mountain,3,WOD_Mountain_Brown_06,822,427,120,106,822120427106,Dragontail Mountains,-71,-49,822.9375,-427.171875
Mountain,3,WOD_Mountain_Brown_07,824,425,63,92,8246342592,Dragontail Mountains,-41,-97,824.4921875,-425.28125
Mountain,3,WOD_Mountain_Brown_08,825,412,90,51,8259041251,Dragontail Mountains,-2,-23,825.703125,-412.6015625
Mountain,3,WOD_Mountain_Brown_09,826,423,108,58,82610842358,Dragontail Mountains,157,-8,826.84375,-423.546875
Mountain,3,WOD_Mountain_Brown_01,833,418,22,84,8332241884,Dragontail Mountains,125,-78,833.171875,-418.34375
Mountain,3,WOD_Mountain_Brown_02,836,417,83,19,8368341719,Dragontail Mountains,-120,-90,836.6484375,-417.8515625
Mountain,3,WOD_Mountain_Brown_03,839,413,79,119,83979413119,Dragontail Mountains,154,-18,839.6171875,-413.0703125
Mountain,3,WOD_Mountain_Brown_04,842,414,17,111,84217414111,Dragontail Mountains,-177,-15,842.1328125,-414.1328125
Mountain,3,WOD_Mountain_Brown_05,844,411,45,91,8444541191,Dragontail Mountains,141,-80,844.3515625,-411.2890625
Mountain,3,WOD_Mountain_Brown_06,848,411,9,42,8480941142,Dragontail Mountains,5,-48,848.0703125,-411.671875
Mountain,3,WOD_Mountain_Brown_07,850,415,19,68,8501941568,Dragontail Mountains,-44,-66,850.1484375,-415.46875
Mountain,3,WOD_Mountain_Brown_08,848,415,90,44,8489041544,Dragontail Mountains,-29,-68,848.703125,-415.65625
Mountain,3,WOD_Mountain_Brown_09,853,415,22,73,8532241573,Dragontail Mountains,-141,-99,853.171875,-415.4296875
Mountain,3,WOD_Mountain_Brown_01,859,414,63,8,8596341408,Dragontail Mountains,-72,-94,859.4921875,-414.9375
Mountain,3,WOD_Mountain_Brown_02,857,411,51,79,8575141179,Dragontail Mountains,106,-4,857.3984375,-411.3828125
Mountain,3,WOD_Mountain_Brown_03,855,411,40,113,85540411113,Dragontail Mountains,162,-91,855.3125,-411.1171875
Mountain,3,WOD_Mountain_Brown_04,858,412,63,69,8586341269,Dragontail Mountains,114,-55,858.4921875,-412.4609375
Mountain,3,WOD_Mountain_Brown_05,827,426,83,19,8278342619,Dragontail Mountains,124,-5,827.6484375,-426.8515625
Mountain,3,WOD_Mountain_Brown_06,809,439,92,60,8099243960,Dragontail Mountains,-171,-27,809.71875,-439.53125
Mountain,3,WOD_Mountain_Brown_07,809,436,110,88,80911043688,Dragontail Mountains,146,-81,809.859375,-436.3125
Mountain,3,WOD_Mountain_Brown_08,805,460,44,72,8054446072,Dragontail Mountains,4,-35,805.34375,-460.4375
Mountain,3,WOD_Mountain_Brown_09,808,460,83,95,8088346095,Dragontail Mountains,-42,-15,808.6484375,-460.2578125
Mountain,3,WOD_Mountain_Brown_01,806,458,88,106,80688458106,Dragontail Mountains,-88,-46,806.6875,-458.171875
Mountain,3,WOD_Mountain_Brown_02,805,465,58,4,8055846504,Dragontail Mountains,108,-23,805.453125,-465.96875
Mountain,3,WOD_Mountain_Brown_03,801,462,87,27,8018746227,Dragontail Mountains,149,-32,801.6796875,-462.7890625
Mountain,3,WOD_Mountain_Brown_04,805,469,87,31,8058746931,Dragontail Mountains,-132,-63,805.6796875,-469.7578125
Mountain,3,WOD_Mountain_Brown_05,805,468,123,114,805123468114,Dragontail Mountains,9,-27,805.9609375,-468.109375
Mountain,3,WOD_Mountain_Brown_06,802,469,28,14,8022846914,Dragontail Mountains,-85,-97,802.21875,-469.890625
Mountain,3,WOD_Mountain_Brown_07,795,469,12,106,79512469106,Dragontail Mountains,-59,-53,795.09375,-469.171875
Mountain,3,WOD_Mountain_Brown_08,793,467,42,72,7934246772,Dragontail Mountains,-128,-45,793.328125,-467.4375
Mountain,3,WOD_Mountain_Brown_09,791,462,110,40,79111046240,Dragontail Mountains,7,-92,791.859375,-462.6875
Mountain,3,WOD_Mountain_Brown_01,810,462,6,122,81006462122,Dragontail Mountains,87,-2,810.046875,-462.046875
Mountain,3,WOD_Mountain_Brown_03,813,466,116,109,813116466109,Dragontail Mountains,-164,-57,813.90625,-466.1484375
Mountain,3,WOD_Mountain_Brown_04,812,468,79,101,81279468101,Dragontail Mountains,73,-49,812.6171875,-468.2109375
Mountain,3,WOD_Mountain_Brown_05,807,475,76,14,8077647514,Dragontail Mountains,-78,-48,807.59375,-475.890625
Mountain,3,WOD_Mountain_Brown_06,811,476,55,38,8115547638,Dragontail Mountains,-9,-72,811.4296875,-476.703125
Mountain,3,WOD_Mountain_Brown_07,814,472,69,35,8146947235,Dragontail Mountains,11,-34,814.5390625,-472.7265625
Mountain,3,WOD_Mountain_Brown_08,818,474,55,79,8185547479,Dragontail Mountains,-145,-4,818.4296875,-474.3828125
Mountain,3,WOD_Mountain_Brown_09,729,406,91,82,7299140682,Dragontail Mountains,109,-64,729.7109375,-406.359375
Mountain,3,WOD_Mountain_Brown_01,733,402,99,13,7339940213,Dragontail Mountains,13,-60,733.7734375,-402.8984375
Mountain,3,WOD_Mountain_Brown_02,760,444,3,19,7600344419,Dragontail Mountains,64,-72,760.0234375,-444.8515625
Mountain,3,WOD_Mountain_Brown_03,830,423,113,22,83011342322,Dragontail Mountains,-119,-31,830.8828125,-423.828125
Mountain,3,WOD_Mountain_Brown_05,881,419,111,45,88111141945,Dragontail Mountains,-7,-24,881.8671875,-419.6484375
Mountain,3,WOD_Mountain_Brown_06,885,420,72,36,8857242036,Dragontail Mountains,-24,-55,885.5625,-420.71875
Mountain,3,WOD_Mountain_Brown_07,880,415,77,49,8807741549,Dragontail Mountains,-137,-75,880.6015625,-415.6171875
Mountain,3,WOD_Mountain_Brown_08,875,412,82,127,87582412127,Dragontail Mountains,-44,-9,875.640625,-412.0078125
Mountain,3,WOD_Mountain_Brown_09,873,407,35,91,8733540791,Dragontail Mountains,104,-34,873.2734375,-407.2890625
Mountain,3,WOD_Mountain_Brown_01,881,405,125,15,88112540515,Dragontail Mountains,23,-2,881.9765625,-405.8828125
Mountain,3,WOD_Mountain_Brown_02,885,408,102,127,885102408127,Dragontail Mountains,10,-24,885.796875,-408.0078125
Mountain,3,WOD_Mountain_Brown_03,890,413,97,4,8909741304,Dragontail Mountains,-163,-79,890.7578125,-413.96875
Mountain,3,WOD_Mountain_Brown_04,894,408,52,65,8945240865,Dragontail Mountains,-68,-60,894.40625,-408.4921875
Mountain,3,WOD_Mountain_Brown_05,897,404,56,46,8975640446,Dragontail Mountains,152,-10,897.4375,-404.640625
Mountain,3,WOD_Mountain_Brown_06,892,415,110,110,892110415110,Dragontail Mountains,117,-78,892.859375,-415.140625
Mountain,3,WOD_Mountain_Brown_07,897,411,105,17,89710541117,Dragontail Mountains,157,-70,897.8203125,-411.8671875
Mountain,3,WOD_Mountain_Brown_08,901,416,108,0,90110841600,Dragontail Mountains,38,-5,901.84375,-417
Mountain,3,WOD_Mountain_Brown_09,906,413,23,4,9062341304,Dragontail Mountains,-44,-28,906.1796875,-413.96875
Mountain,3,WOD_Mountain_Brown_01,909,414,10,40,9091041440,Dragontail Mountains,53,-97,909.078125,-414.6875
Mountain,3,WOD_Mountain_Brown_03,916,407,17,8,9161740708,Dragontail Mountains,138,-96,916.1328125,-407.9375
Mountain,3,WOD_Mountain_Brown_04,837,407,106,13,83710640713,Dragontail Mountains,-99,-58,837.828125,-407.8984375
Mountain,3,WOD_Mountain_Brown_05,821,419,56,77,8215641977,Dragontail Mountains,29,-45,821.4375,-419.3984375
Mountain,3,WOD_Mountain_Brown_06,830,418,109,73,83010941873,Dragontail Mountains,144,-72,830.8515625,-418.4296875
Mountain,3,WOD_Mountain_Brown_07,822,413,83,91,8228341391,Dragontail Mountains,72,-94,822.6484375,-413.2890625
Mountain,3,WOD_Mountain_Brown_08,827,404,37,14,8273740414,Dragontail Mountains,-167,-31,827.2890625,-404.890625
Mountain,3,WOD_Mountain_Brown_09,828,401,127,4,82812740104,Dragontail Mountains,15,-47,828.9921875,-401.96875
Mountain,3,WOD_Mountain_Brown_01,824,399,42,18,8244239918,Dragontail Mountains,-56,-12,824.328125,-399.859375
Mountain,3,WOD_Mountain_Brown_02,824,402,60,123,82460402123,Dragontail Mountains,-57,-45,824.46875,-402.0390625
Mountain,3,WOD_Mountain_Brown_03,835,402,38,110,83538402110,Dragontail Mountains,95,-26,835.296875,-402.140625
Mountain,3,WOD_Mountain_Brown_04,839,402,79,35,8397940235,Dragontail Mountains,-78,-28,839.6171875,-402.7265625
Mountain,3,WOD_Mountain_Brown_05,914,398,67,101,91467398101,Dragontail Mountains,83,-39,914.5234375,-398.2109375
Mountain,3,WOD_Mountain_Brown_06,922,401,41,74,9224140174,Dragontail Mountains,180,-66,922.3203125,-401.421875
Mountain,3,WOD_Mountain_Brown_07,927,401,109,12,92710940112,Dragontail Mountains,-38,-56,927.8515625,-401.90625
Mountain,3,WOD_Mountain_Brown_08,933,396,119,22,93311939622,Dragontail Mountains,-54,-1,933.9296875,-396.828125
Mountain,3,WOD_Mountain_Brown_09,940,401,64,88,9406440188,Dragontail Mountains,-59,-52,940.5,-401.3125
Mountain,3,WOD_Mountain_Brown_01,945,401,111,111,945111401111,Dragontail Mountains,53,-85,945.8671875,-401.1328125
Mountain,3,WOD_Mountain_Brown_02,943,402,79,49,9437940249,Dragontail Mountains,31,-27,943.6171875,-402.6171875
Mountain,3,WOD_Mountain_Brown_03,941,407,27,125,94127407125,Dragontail Mountains,76,-12,941.2109375,-407.0234375
Mountain,3,WOD_Mountain_Brown_04,950,401,95,124,95095401124,Dragontail Mountains,-178,-88,950.7421875,-401.03125
Mountain,3,WOD_Mountain_Brown_05,946,397,115,55,94611539755,Dragontail Mountains,-174,-34,946.8984375,-397.5703125
Mountain,3,WOD_Mountain_Brown_06,938,400,73,125,93873400125,Dragontail Mountains,162,-30,938.5703125,-400.0234375
Mountain,3,WOD_Mountain_Brown_07,934,415,5,82,9340541582,Dragontail Mountains,-162,-27,934.0390625,-415.359375
Mountain,3,WOD_Mountain_Brown_08,936,413,23,22,9362341322,Dragontail Mountains,9,-51,936.1796875,-413.828125
Mountain,3,WOD_Mountain_Brown_09,926,423,86,119,92686423119,Dragontail Mountains,-70,-75,926.671875,-423.0703125
Mountain,3,WOD_Mountain_Brown_01,930,426,67,22,9306742622,Dragontail Mountains,135,-5,930.5234375,-426.828125
Mountain,3,WOD_Mountain_Brown_02,929,426,31,108,92931426108,Dragontail Mountains,136,-49,929.2421875,-426.15625
Mountain,3,WOD_Mountain_Brown_03,925,427,123,44,92512342744,Dragontail Mountains,40,-35,925.9609375,-427.65625
Mountain,3,WOD_Mountain_Brown_04,930,432,70,14,9307043214,Dragontail Mountains,24,-41,930.546875,-432.890625
Mountain,3,WOD_Mountain_Brown_05,938,423,42,26,9384242326,Dragontail Mountains,-29,-70,938.328125,-423.796875
Mountain,3,WOD_Mountain_Brown_06,935,426,46,96,9354642696,Dragontail Mountains,92,-99,935.359375,-426.25
Mountain,3,WOD_Mountain_Brown_07,941,423,105,68,94110542368,Dragontail Mountains,-128,-10,941.8203125,-423.46875
Mountain,3,WOD_Mountain_Brown_08,942,420,8,76,9420842076,Dragontail Mountains,-143,-55,942.0625,-420.40625
Mountain,3,WOD_Mountain_Brown_09,939,418,114,15,93911441815,Dragontail Mountains,-126,-92,939.890625,-418.8828125
Mountain,3,WOD_Mountain_Brown_01,931,420,22,29,9312242029,Dragontail Mountains,-8,-86,931.171875,-420.7734375
Mountain,3,WOD_Mountain_Brown_02,951,412,118,59,95111841259,Dragontail Mountains,133,-34,951.921875,-412.5390625
Mountain,3,WOD_Mountain_Brown_03,953,419,88,14,9538841914,Dragontail Mountains,167,-42,953.6875,-419.890625
Mountain,3,WOD_Mountain_Brown_04,956,418,37,90,9563741890,Dragontail Mountains,-95,-23,956.2890625,-418.296875
Mountain,3,WOD_Mountain_Brown_05,957,423,90,41,9579042341,Dragontail Mountains,8,-25,957.703125,-423.6796875
Mountain,3,WOD_Mountain_Brown_06,956,421,18,86,9561842186,Dragontail Mountains,62,-37,956.140625,-421.328125
Mountain,3,WOD_Mountain_Brown_08,964,423,79,9,9647942309,Dragontail Mountains,-155,-53,964.6171875,-423.9296875
Mountain,3,WOD_Mountain_Brown_09,968,419,92,77,9689241977,Dragontail Mountains,11,-25,968.71875,-419.3984375
Mountain,3,WOD_Mountain_Brown_01,963,411,109,60,96310941160,Dragontail Mountains,137,-90,963.8515625,-411.53125
Mountain,3,WOD_Mountain_Brown_02,960,411,97,111,96097411111,Dragontail Mountains,-7,-13,960.7578125,-411.1328125
Mountain,3,WOD_Mountain_Brown_03,961,429,51,127,96151429127,Dragontail Mountains,41,-69,961.3984375,-429.0078125
Mountain,3,WOD_Mountain_Brown_04,950,426,77,111,95077426111,Dragontail Mountains,-100,-4,950.6015625,-426.1328125
Mountain,3,WOD_Mountain_Brown_05,947,418,69,86,9476941886,Dragontail Mountains,29,-13,947.5390625,-418.328125
Mountain,3,WOD_Mountain_Brown_06,949,418,9,74,9490941874,Dragontail Mountains,124,-36,949.0703125,-418.421875
Mountain,3,WOD_Mountain_Brown_07,942,431,15,3,9421543103,Dragontail Mountains,169,-72,942.1171875,-431.9765625
Mountain,3,WOD_Mountain_Brown_08,940,430,87,91,9408743091,Dragontail Mountains,28,-62,940.6796875,-430.2890625
Mountain,3,WOD_Mountain_Brown_09,937,425,28,86,9372842586,Dragontail Mountains,-50,-84,937.21875,-425.328125
Mountain,3,WOD_Mountain_Brown_01,937,436,41,13,9374143613,Dragontail Mountains,139,-39,937.3203125,-436.8984375
Mountain,3,WOD_Mountain_Brown_02,935,436,69,122,93569436122,Dragontail Mountains,180,-63,935.5390625,-436.046875
Mountain,3,WOD_Mountain_Brown_03,942,438,8,29,9420843829,Dragontail Mountains,133,-16,942.0625,-438.7734375
Mountain,3,WOD_Mountain_Brown_04,944,439,116,87,94411643987,Dragontail Mountains,88,-82,944.90625,-439.3203125
Mountain,3,WOD_Mountain_Brown_05,945,441,125,73,94512544173,Dragontail Mountains,23,-39,945.9765625,-441.4296875
