name,type,prefab,worldX,worldY,terrainX,terrainY,locationID,region,rotYaxis,scale,gisX,gisY,sink
Mountain,1,WOD_Mountain_01,957,174,14,78,9571417478,Wrothgarian Mountains,-178,0.88,957.109375,-174.390625,1
Mountain,1,WOD_Mountain_01,759,67,56,12,759566712,Wrothgarian Mountains,118,0.9,759.4375,-67.90625,1
Mountain,1,WOD_Mountain_01,850,114,113,13,85011311413,Wrothgarian Mountains,13,0.93,850.8828125,-114.8984375,1
Mountain,1,WOD_Mountain_01,791,108,0,55,7910010855,Wrothgarian Mountains,-146,0.9,791,-108.5703125,1
Mountain,1,WOD_Mountain_01,826,143,95,79,8269514379,Wrothgarian Mountains,161,0.93,826.7421875,-143.3828125,1
Mountain,1,WOD_Mountain_01,987,86,67,69,987678669,Wrothgarian Mountains,71,1,987.5234375,-86.4609375,1
Mountain,1,WOD_Mountain_01,985,134,81,50,9858113450,Wrothgarian Mountains,-54,0.94,985.6328125,-134.609375,1
Mountain,1,WOD_Mountain_01,608,41,55,22,608554122,Wrothgarian Mountains,-75,0.86,608.4296875,-41.828125,1
Mountain,1,WOD_Mountain_01,758,118,35,114,75835118114,Wrothgarian Mountains,-56,0.86,758.2734375,-118.109375,1
Mountain,1,WOD_Mountain_01,903,98,19,17,903199817,Wrothgarian Mountains,101,0.95,903.1484375,-98.8671875,1
Mountain,1,WOD_Mountain_01,604,34,13,24,604133424,Wrothgarian Mountains,-129,0.97,604.1015625,-34.8125,1
Mountain,1,WOD_Mountain_01,793,55,77,20,793775520,Wrothgarian Mountains,119,0.97,793.6015625,-55.84375,1
Mountain,1,WOD_Mountain_01,963,162,99,60,9639916260,Wrothgarian Mountains,-32,0.92,963.7734375,-162.53125,1
Mountain,1,WOD_Mountain_01,938,7,123,88,9381230788,Wrothgarian Mountains,-9,0.99,938.9609375,-7.3125,1
Mountain,1,WOD_Mountain_01,931,145,65,113,93165145113,Wrothgarian Mountains,-36,0.94,931.5078125,-145.1171875,1
Mountain,1,WOD_Mountain_01,862,32,128,22,8621283222,Wrothgarian Mountains,23,0.97,863,-32.828125,1
Mountain,1,WOD_Mountain_01,815,25,41,31,815412531,Wrothgarian Mountains,21,1,815.3203125,-25.7578125,1
Mountain,1,WOD_Mountain_01,933,135,68,70,9336813570,Wrothgarian Mountains,70,0.97,933.53125,-135.453125,1
Mountain,1,WOD_Mountain_01,851,32,87,46,851873246,Wrothgarian Mountains,72,0.85,851.6796875,-32.640625,1
Mountain,1,WOD_Mountain_01,870,26,81,32,870812632,Wrothgarian Mountains,116,0.91,870.6328125,-26.75,1
Mountain,1,WOD_Mountain_01,936,108,124,44,93612410844,Wrothgarian Mountains,128,0.99,936.96875,-108.65625,1
Mountain,1,WOD_Mountain_01,868,43,20,124,8682043124,Wrothgarian Mountains,-34,0.92,868.15625,-43.03125,1
Mountain,1,WOD_Mountain_01,755,78,125,100,75512578100,Wrothgarian Mountains,59,0.95,755.9765625,-78.21875,1
Mountain,1,WOD_Mountain_01,726,62,61,114,7266162114,Wrothgarian Mountains,168,0.89,726.4765625,-62.109375,1
Mountain,1,WOD_Mountain_01,897,2,82,10,897820210,Wrothgarian Mountains,-161,0.92,897.640625,-2.921875,1
Mountain,1,WOD_Mountain_01,942,141,93,127,94293141127,Wrothgarian Mountains,-64,0.88,942.7265625,-141.0078125,1
Mountain,1,WOD_Mountain_01,956,36,49,88,956493688,Wrothgarian Mountains,139,0.86,956.3828125,-36.3125,1
Mountain,1,WOD_Mountain_01,923,195,81,76,9238119576,Wrothgarian Mountains,-77,0.89,923.6328125,-195.40625,1
Mountain,1,WOD_Mountain_01,994,202,78,49,9947820249,Wrothgarian Mountains,-37,0.87,994.609375,-202.6171875,1
Mountain,1,WOD_Mountain_01,862,30,73,87,862733087,Wrothgarian Mountains,-141,0.91,862.5703125,-30.3203125,1
Mountain,1,WOD_Mountain_01,796,145,90,52,7969014552,Wrothgarian Mountains,-63,0.93,796.703125,-145.59375,1
Mountain,1,WOD_Mountain_01,775,4,118,81,7751180481,Wrothgarian Mountains,-83,0.97,775.921875,-4.3671875,1
Mountain,1,WOD_Mountain_01,684,39,10,90,684103990,Wrothgarian Mountains,145,0.96,684.078125,-39.296875,1
Mountain,1,WOD_Mountain_01,751,40,10,4,751104004,Wrothgarian Mountains,11,0.95,751.078125,-40.96875,1
Mountain,1,WOD_Mountain_01,784,74,95,102,7849574102,Wrothgarian Mountains,153,0.87,784.7421875,-74.203125,1
Mountain,1,WOD_Mountain_01,980,191,64,123,98064191123,Wrothgarian Mountains,-91,0.9,980.5,-191.0390625,1
Mountain,1,WOD_Mountain_01,758,109,104,113,758104109113,Wrothgarian Mountains,156,0.89,758.8125,-109.1171875,1
Mountain,1,WOD_Mountain_01,733,60,31,124,7333160124,Wrothgarian Mountains,37,0.85,733.2421875,-60.03125,1
Mountain,1,WOD_Mountain_01,974,27,123,1,9741232701,Wrothgarian Mountains,-120,0.99,974.9609375,-27.9921875,1
Mountain,1,WOD_Mountain_01,965,177,20,87,9652017787,Wrothgarian Mountains,-125,0.95,965.15625,-177.3203125,1
Mountain,1,WOD_Mountain_01,906,56,58,5,906585605,Wrothgarian Mountains,82,0.91,906.453125,-56.9609375,1
Mountain,1,WOD_Mountain_01,834,56,119,77,8341195677,Wrothgarian Mountains,123,1,834.9296875,-56.3984375,1
Mountain,1,WOD_Mountain_01,800,77,40,58,800407758,Wrothgarian Mountains,84,0.87,800.3125,-77.546875,1
Mountain,1,WOD_Mountain_01,735,97,119,95,7351199795,Wrothgarian Mountains,-92,0.95,735.9296875,-97.2578125,1
Mountain,1,WOD_Mountain_01,890,27,50,91,890502791,Wrothgarian Mountains,16,0.89,890.390625,-27.2890625,1
Mountain,1,WOD_Mountain_01,790,58,109,37,7901095837,Wrothgarian Mountains,-54,0.98,790.8515625,-58.7109375,1
Mountain,1,WOD_Mountain_01,888,39,106,91,8881063991,Wrothgarian Mountains,87,0.94,888.828125,-39.2890625,1
Mountain,1,WOD_Mountain_01,933,119,17,76,9331711976,Wrothgarian Mountains,-75,0.99,933.1328125,-119.40625,1
Mountain,1,WOD_Mountain_01,815,139,29,83,8152913983,Wrothgarian Mountains,-124,0.98,815.2265625,-139.3515625,1
Mountain,1,WOD_Mountain_01,863,86,1,17,863018617,Wrothgarian Mountains,-165,0.95,863.0078125,-86.8671875,1
Mountain,1,WOD_Mountain_01,642,7,113,26,6421130726,Wrothgarian Mountains,126,0.9,642.8828125,-7.796875,1
Mountain,1,WOD_Mountain_01,995,179,23,69,9952317969,Wrothgarian Mountains,-83,0.89,995.1796875,-179.4609375,1
Mountain,1,WOD_Mountain_01,904,130,68,29,9046813029,Wrothgarian Mountains,-7,0.92,904.53125,-130.7734375,1
Mountain,1,WOD_Mountain_01,827,21,109,3,8271092103,Wrothgarian Mountains,141,0.91,827.8515625,-21.9765625,1
Mountain,1,WOD_Mountain_01,600,31,56,115,6005631115,Wrothgarian Mountains,-92,0.87,600.4375,-31.1015625,1
Mountain,1,WOD_Mountain_01,852,86,78,104,8527886104,Wrothgarian Mountains,102,0.89,852.609375,-86.1875,1
Mountain,1,WOD_Mountain_01,888,34,76,15,888763415,Wrothgarian Mountains,19,1,888.59375,-34.8828125,1
Mountain,1,WOD_Mountain_01,760,35,76,24,760763524,Wrothgarian Mountains,-11,0.95,760.59375,-35.8125,1
Mountain,1,WOD_Mountain_01,930,157,56,10,9305615710,Wrothgarian Mountains,-104,0.91,930.4375,-157.921875,1
Mountain,1,WOD_Mountain_01,968,4,99,86,968990486,Wrothgarian Mountains,-134,0.95,968.7734375,-4.328125,1
Mountain,1,WOD_Mountain_01,730,90,113,82,7301139082,Wrothgarian Mountains,-69,0.93,730.8828125,-90.359375,1
Mountain,1,WOD_Mountain_01,919,1,19,24,919190124,Wrothgarian Mountains,-171,0.86,919.1484375,-1.8125,1
Mountain,1,WOD_Mountain_01,929,125,84,100,92984125100,Wrothgarian Mountains,-94,0.93,929.65625,-125.21875,1
Mountain,1,WOD_Mountain_01,917,127,55,15,9175512715,Wrothgarian Mountains,148,0.98,917.4296875,-127.8828125,1
Mountain,1,WOD_Mountain_01,825,118,59,100,82559118100,Wrothgarian Mountains,74,0.86,825.4609375,-118.21875,1
Mountain,1,WOD_Mountain_01,799,147,45,12,7994514712,Wrothgarian Mountains,148,0.86,799.3515625,-147.90625,1
Mountain,1,WOD_Mountain_01,776,9,55,96,776550996,Wrothgarian Mountains,-49,0.89,776.4296875,-9.25,1
Mountain,1,WOD_Mountain_01,725,62,110,40,7251106240,Wrothgarian Mountains,-12,0.92,725.859375,-62.6875,1
Mountain,1,WOD_Mountain_01,948,14,64,119,9486414119,Wrothgarian Mountains,115,0.98,948.5,-14.0703125,1
Mountain,1,WOD_Mountain_01,871,9,13,1,871130901,Wrothgarian Mountains,-96,0.98,871.1015625,-9.9921875,1
Mountain,1,WOD_Mountain_01,830,117,84,100,83084117100,Wrothgarian Mountains,-165,0.85,830.65625,-117.21875,1
Mountain,1,WOD_Mountain_01,610,13,105,17,6101051317,Wrothgarian Mountains,-114,0.85,610.8203125,-13.8671875,1
Mountain,1,WOD_Mountain_01,809,97,106,55,8091069755,Wrothgarian Mountains,166,1,809.828125,-97.5703125,1
Mountain,1,WOD_Mountain_01,715,47,46,73,715464773,Wrothgarian Mountains,135,0.94,715.359375,-47.4296875,1
Mountain,1,WOD_Mountain_01,611,25,116,58,6111162558,Wrothgarian Mountains,48,0.88,611.90625,-25.546875,1
Mountain,1,WOD_Mountain_01,827,122,8,37,8270812237,Wrothgarian Mountains,-108,0.89,827.0625,-122.7109375,1
Mountain,1,WOD_Mountain_01,725,1,78,22,725780122,Wrothgarian Mountains,156,1,725.609375,-1.828125,1
Mountain,1,WOD_Mountain_01,791,102,97,45,7919710245,Wrothgarian Mountains,18,1,791.7578125,-102.6484375,1
Mountain,1,WOD_Mountain_01,955,173,95,114,95595173114,Wrothgarian Mountains,-44,0.98,955.7421875,-173.109375,1
Mountain,1,WOD_Mountain_01,802,7,32,13,802320713,Wrothgarian Mountains,-33,0.85,802.25,-7.8984375,1
Mountain,1,WOD_Mountain_01,726,70,65,17,726657017,Wrothgarian Mountains,-14,0.86,726.5078125,-70.8671875,1
Mountain,1,WOD_Mountain_01,782,139,29,111,78229139111,Wrothgarian Mountains,52,0.85,782.2265625,-139.1328125,1
Mountain,1,WOD_Mountain_01,934,154,1,105,93401154105,Wrothgarian Mountains,71,1,934.0078125,-154.1796875,1
Mountain,1,WOD_Mountain_01,933,103,15,63,9331510363,Wrothgarian Mountains,-36,0.93,933.1171875,-103.5078125,1
Mountain,1,WOD_Mountain_01,911,154,106,20,91110615420,Wrothgarian Mountains,-20,0.93,911.828125,-154.84375,1
Mountain,1,WOD_Mountain_01,972,126,3,115,97203126115,Wrothgarian Mountains,-101,0.93,972.0234375,-126.1015625,1
Mountain,1,WOD_Mountain_01,780,137,29,65,7802913765,Wrothgarian Mountains,81,0.85,780.2265625,-137.4921875,1
Mountain,1,WOD_Mountain_01,617,5,70,59,617700559,Wrothgarian Mountains,28,0.87,617.546875,-5.5390625,1
Mountain,1,WOD_Mountain_01,837,109,20,6,8372010906,Wrothgarian Mountains,44,0.97,837.15625,-109.953125,1
Mountain,1,WOD_Mountain_01,849,48,12,1,849124801,Wrothgarian Mountains,117,0.88,849.09375,-48.9921875,1
Mountain,1,WOD_Mountain_01,963,150,101,36,96310115036,Wrothgarian Mountains,148,0.99,963.7890625,-150.71875,1
Mountain,1,WOD_Mountain_01,761,109,52,95,7615210995,Wrothgarian Mountains,-81,0.87,761.40625,-109.2578125,1
Mountain,1,WOD_Mountain_01,769,15,36,26,769361526,Wrothgarian Mountains,176,0.93,769.28125,-15.796875,1
Mountain,1,WOD_Mountain_01,979,97,90,13,979909713,Wrothgarian Mountains,-6,0.93,979.703125,-97.8984375,1
Mountain,1,WOD_Mountain_01,962,23,125,116,96212523116,Wrothgarian Mountains,-110,1,962.9765625,-23.09375,1
Mountain,1,WOD_Mountain_01,698,38,12,82,698123882,Wrothgarian Mountains,171,0.91,698.09375,-38.359375,1
Mountain,1,WOD_Mountain_01,988,122,61,97,9886112297,Wrothgarian Mountains,107,0.95,988.4765625,-122.2421875,1
Mountain,1,WOD_Mountain_01,985,110,63,87,9856311087,Wrothgarian Mountains,22,0.95,985.4921875,-110.3203125,1
Mountain,1,WOD_Mountain_01,729,49,120,31,7291204931,Wrothgarian Mountains,-95,0.93,729.9375,-49.7578125,1
Mountain,1,WOD_Mountain_01,978,72,113,78,9781137278,Wrothgarian Mountains,117,0.99,978.8828125,-72.390625,1
Mountain,1,WOD_Mountain_01,737,8,110,60,7371100860,Wrothgarian Mountains,160,0.88,737.859375,-8.53125,1
Mountain,1,WOD_Mountain_01,842,34,23,51,842233451,Wrothgarian Mountains,30,0.91,842.1796875,-34.6015625,1
Mountain,1,WOD_Mountain_01,804,147,35,82,8043514782,Wrothgarian Mountains,-148,0.98,804.2734375,-147.359375,1
Mountain,1,WOD_Mountain_01,683,35,5,96,683053596,Wrothgarian Mountains,89,0.92,683.0390625,-35.25,1
Mountain,1,WOD_Mountain_01,693,32,81,79,693813279,Wrothgarian Mountains,21,0.96,693.6328125,-32.3828125,1
Mountain,1,WOD_Mountain_01,809,133,60,46,8096013346,Wrothgarian Mountains,111,0.93,809.46875,-133.640625,1
Mountain,1,WOD_Mountain_01,991,157,31,88,9913115788,Wrothgarian Mountains,-91,0.96,991.2421875,-157.3125,1
Mountain,1,WOD_Mountain_01,986,138,50,38,9865013838,Wrothgarian Mountains,127,1,986.390625,-138.703125,1
Mountain,1,WOD_Mountain_01,956,84,69,118,9566984118,Wrothgarian Mountains,51,0.91,956.5390625,-84.078125,1
Mountain,1,WOD_Mountain_01,920,147,24,52,9202414752,Wrothgarian Mountains,104,0.95,920.1875,-147.59375,1
Mountain,1,WOD_Mountain_01,906,128,79,50,9067912850,Wrothgarian Mountains,31,1,906.6171875,-128.609375,1
Mountain,1,WOD_Mountain_01,619,24,52,106,6195224106,Wrothgarian Mountains,-109,1,619.40625,-24.171875,1
Mountain,1,WOD_Mountain_01,739,3,55,93,739550393,Wrothgarian Mountains,-91,0.86,739.4296875,-3.2734375,1
Mountain,1,WOD_Mountain_01,698,34,15,82,698153482,Wrothgarian Mountains,132,0.94,698.1171875,-34.359375,1
Mountain,1,WOD_Mountain_01,896,21,36,44,896362144,Wrothgarian Mountains,-84,0.98,896.28125,-21.65625,1
Mountain,1,WOD_Mountain_01,822,83,18,37,822188337,Wrothgarian Mountains,-5,0.97,822.140625,-83.7109375,1
Mountain,1,WOD_Mountain_01,973,159,50,24,9735015924,Wrothgarian Mountains,3,0.95,973.390625,-159.8125,1
Mountain,1,WOD_Mountain_01,908,69,120,41,9081206941,Wrothgarian Mountains,85,0.95,908.9375,-69.6796875,1
Mountain,1,WOD_Mountain_01,787,103,72,50,7877210350,Wrothgarian Mountains,-170,0.88,787.5625,-103.609375,1
Mountain,1,WOD_Mountain_01,981,176,104,47,98110417647,Wrothgarian Mountains,-133,0.94,981.8125,-176.6328125,1
Mountain,1,WOD_Mountain_01,761,71,93,61,761937161,Wrothgarian Mountains,-108,0.95,761.7265625,-71.5234375,1
Mountain,1,WOD_Mountain_01,996,33,127,82,9961273382,Wrothgarian Mountains,-40,0.97,996.9921875,-33.359375,1
Mountain,1,WOD_Mountain_01,874,75,108,38,8741087538,Wrothgarian Mountains,-46,0.97,874.84375,-75.703125,1
Mountain,1,WOD_Mountain_01,927,121,124,86,92712412186,Wrothgarian Mountains,-39,0.86,927.96875,-121.328125,1
Mountain,1,WOD_Mountain_01,737,70,96,3,737967003,Wrothgarian Mountains,160,0.98,737.75,-70.9765625,1
Mountain,1,WOD_Mountain_01,736,9,74,9,736740909,Wrothgarian Mountains,-173,0.9,736.578125,-9.9296875,1
Mountain,1,WOD_Mountain_01,795,3,37,12,795370312,Wrothgarian Mountains,157,0.9,795.2890625,-3.90625,1
Mountain,1,WOD_Mountain_01,951,77,36,33,951367733,Wrothgarian Mountains,-111,0.95,951.28125,-77.7421875,1
Mountain,1,WOD_Mountain_01,942,27,99,99,942992799,Wrothgarian Mountains,-152,0.98,942.7734375,-27.2265625,1
Mountain,1,WOD_Mountain_01,807,37,102,49,8071023749,Wrothgarian Mountains,-89,0.91,807.796875,-37.6171875,1
Mountain,1,WOD_Mountain_01,919,106,27,92,9192710692,Wrothgarian Mountains,-177,0.9,919.2109375,-106.28125,1
Mountain,1,WOD_Mountain_01,990,68,44,124,9904468124,Wrothgarian Mountains,96,0.93,990.34375,-68.03125,1
Mountain,1,WOD_Mountain_01,962,58,27,83,962275883,Wrothgarian Mountains,-152,0.92,962.2109375,-58.3515625,1
Mountain,1,WOD_Mountain_01,786,63,10,86,786106386,Wrothgarian Mountains,179,0.91,786.078125,-63.328125,1
Mountain,1,WOD_Mountain_01,723,21,122,9,7231222109,Wrothgarian Mountains,134,1,723.953125,-21.9296875,1
Mountain,1,WOD_Mountain_01,916,74,123,56,9161237456,Wrothgarian Mountains,154,0.94,916.9609375,-74.5625,1
Mountain,1,WOD_Mountain_01,698,31,61,68,698613168,Wrothgarian Mountains,-24,0.86,698.4765625,-31.46875,1
Mountain,1,WOD_Mountain_01,817,47,41,113,8174147113,Wrothgarian Mountains,126,1,817.3203125,-47.1171875,1
Mountain,1,WOD_Mountain_01,616,26,36,119,6163626119,Wrothgarian Mountains,147,0.96,616.28125,-26.0703125,1
Mountain,1,WOD_Mountain_01,816,127,33,59,8163312759,Wrothgarian Mountains,-85,0.97,816.2578125,-127.5390625,1
Mountain,1,WOD_Mountain_01,796,60,51,31,796516031,Wrothgarian Mountains,-91,0.87,796.3984375,-60.7578125,1
Mountain,1,WOD_Mountain_01,802,126,17,96,8021712696,Wrothgarian Mountains,-104,0.95,802.1328125,-126.25,1
Mountain,1,WOD_Mountain_01,796,52,119,70,7961195270,Wrothgarian Mountains,-115,0.91,796.9296875,-52.453125,1
Mountain,1,WOD_Mountain_01,943,97,123,50,9431239750,Wrothgarian Mountains,124,0.87,943.9609375,-97.609375,1
Mountain,1,WOD_Mountain_01,906,65,37,68,906376568,Wrothgarian Mountains,37,0.92,906.2890625,-65.46875,1
Mountain,1,WOD_Mountain_01,995,17,69,67,995691767,Wrothgarian Mountains,145,0.91,995.5390625,-17.4765625,1
Mountain,1,WOD_Mountain_01,981,42,120,27,9811204227,Wrothgarian Mountains,-153,0.88,981.9375,-42.7890625,1
Mountain,1,WOD_Mountain_01,845,50,86,32,845865032,Wrothgarian Mountains,155,0.89,845.671875,-50.75,1
Mountain,1,WOD_Mountain_01,843,107,83,79,8438310779,Wrothgarian Mountains,-31,0.95,843.6484375,-107.3828125,1
Mountain,1,WOD_Mountain_01,872,50,99,61,872995061,Wrothgarian Mountains,133,0.87,872.7734375,-50.5234375,1
Mountain,1,WOD_Mountain_01,864,47,3,58,864034758,Wrothgarian Mountains,107,0.89,864.0234375,-47.546875,1
Mountain,1,WOD_Mountain_01,754,17,76,74,754761774,Wrothgarian Mountains,-123,0.98,754.59375,-17.421875,1
Mountain,1,WOD_Mountain_01,813,6,102,128,81310206128,Wrothgarian Mountains,151,0.93,813.796875,-6,1
Mountain,1,WOD_Mountain_01,905,151,95,36,9059515136,Wrothgarian Mountains,52,0.98,905.7421875,-151.71875,1
Mountain,1,WOD_Mountain_01,935,136,42,108,93542136108,Wrothgarian Mountains,-39,0.86,935.328125,-136.15625,1
Mountain,1,WOD_Mountain_01,763,113,35,116,76335113116,Wrothgarian Mountains,-55,0.98,763.2734375,-113.09375,1
Mountain,1,WOD_Mountain_01,599,41,61,109,5996141109,Wrothgarian Mountains,120,0.88,599.4765625,-41.1484375,1
Mountain,1,WOD_Mountain_01,967,102,38,122,96738102122,Wrothgarian Mountains,1,0.99,967.296875,-102.046875,1
Mountain,1,WOD_Mountain_01,996,120,72,1,9967212001,Wrothgarian Mountains,121,0.89,996.5625,-120.9921875,1
Mountain,1,WOD_Mountain_01,937,99,115,68,9371159968,Wrothgarian Mountains,-47,1,937.8984375,-99.46875,1
Mountain,1,WOD_Mountain_01,674,37,37,27,674373727,Wrothgarian Mountains,16,0.92,674.2890625,-37.7890625,1
Mountain,1,WOD_Mountain_01,770,17,119,63,7701191763,Wrothgarian Mountains,-23,0.9,770.9296875,-17.5078125,1
Mountain,1,WOD_Mountain_01,993,154,125,127,993125154127,Wrothgarian Mountains,145,0.99,993.9765625,-154.0078125,1
Mountain,1,WOD_Mountain_01,988,68,114,123,98811468123,Wrothgarian Mountains,83,0.89,988.890625,-68.0390625,1
Mountain,1,WOD_Mountain_01,969,61,58,68,969586168,Wrothgarian Mountains,86,0.94,969.453125,-61.46875,1
Mountain,1,WOD_Mountain_01,782,51,10,67,782105167,Wrothgarian Mountains,-3,0.99,782.078125,-51.4765625,1
Mountain,1,WOD_Mountain_01,816,87,36,93,816368793,Wrothgarian Mountains,-124,0.98,816.28125,-87.2734375,1
Mountain,1,WOD_Mountain_01,713,29,42,27,713422927,Wrothgarian Mountains,-18,0.89,713.328125,-29.7890625,1
Mountain,1,WOD_Mountain_01,970,115,87,108,97087115108,Wrothgarian Mountains,-123,0.89,970.6796875,-115.15625,1
Mountain,1,WOD_Mountain_01,897,52,13,32,897135232,Wrothgarian Mountains,85,0.87,897.1015625,-52.75,1
Mountain,1,WOD_Mountain_01,743,65,55,42,743556542,Wrothgarian Mountains,-130,0.95,743.4296875,-65.671875,1
Mountain,1,WOD_Mountain_01,903,4,55,113,9035504113,Wrothgarian Mountains,10,0.86,903.4296875,-4.1171875,1
Mountain,1,WOD_Mountain_01,839,82,31,32,839318232,Wrothgarian Mountains,59,0.93,839.2421875,-82.75,1
Mountain,1,WOD_Mountain_01,646,27,123,5,6461232705,Wrothgarian Mountains,-168,0.87,646.9609375,-27.9609375,1
Mountain,1,WOD_Mountain_01,879,121,128,72,87912812172,Wrothgarian Mountains,68,0.94,880,-121.4375,1
Mountain,1,WOD_Mountain_01,925,45,26,60,925264560,Wrothgarian Mountains,-59,0.99,925.203125,-45.53125,1
Mountain,1,WOD_Mountain_01,834,139,79,63,8347913963,Wrothgarian Mountains,-52,0.93,834.6171875,-139.5078125,1
Mountain,1,WOD_Mountain_01,842,102,3,23,8420310223,Wrothgarian Mountains,-105,0.97,842.0234375,-102.8203125,1
Mountain,1,WOD_Mountain_01,832,52,4,1,832045201,Wrothgarian Mountains,-30,0.86,832.03125,-52.9921875,1
Mountain,1,WOD_Mountain_01,925,16,124,12,9251241612,Wrothgarian Mountains,38,0.92,925.96875,-16.90625,1
Mountain,1,WOD_Mountain_01,833,63,88,32,833886332,Wrothgarian Mountains,106,0.85,833.6875,-63.75,1
Mountain,1,WOD_Mountain_01,969,142,90,1,9699014201,Wrothgarian Mountains,-11,0.9,969.703125,-142.9921875,1
Mountain,1,WOD_Mountain_01,786,81,12,18,786128118,Wrothgarian Mountains,-25,0.94,786.09375,-81.859375,1
Mountain,1,WOD_Mountain_01,824,2,5,74,824050274,Wrothgarian Mountains,59,0.89,824.0390625,-2.421875,1
Mountain,1,WOD_Mountain_01,947,46,92,127,9479246127,Wrothgarian Mountains,-93,0.88,947.71875,-46.0078125,1
Mountain,1,WOD_Mountain_01,967,28,114,83,9671142883,Wrothgarian Mountains,-161,0.98,967.890625,-28.3515625,1
Mountain,1,WOD_Mountain_01,986,121,91,41,9869112141,Wrothgarian Mountains,69,0.92,986.7109375,-121.6796875,1
Mountain,1,WOD_Mountain_01,962,131,111,8,96211113108,Wrothgarian Mountains,41,0.86,962.8671875,-131.9375,1
Mountain,1,WOD_Mountain_01,714,63,58,125,7145863125,Wrothgarian Mountains,-76,0.97,714.453125,-63.0234375,1
Mountain,1,WOD_Mountain_01,868,10,95,70,868951070,Wrothgarian Mountains,-73,0.91,868.7421875,-10.453125,1
Mountain,1,WOD_Mountain_01,850,23,42,45,850422345,Wrothgarian Mountains,-2,0.95,850.328125,-23.6484375,1
Mountain,1,WOD_Mountain_01,876,1,12,3,876120103,Wrothgarian Mountains,-179,0.97,876.09375,-1.9765625,1
Mountain,1,WOD_Mountain_01,671,27,74,96,671742796,Wrothgarian Mountains,-178,0.85,671.578125,-27.25,1
Mountain,1,WOD_Mountain_01,849,116,19,65,8491911665,Wrothgarian Mountains,81,0.91,849.1484375,-116.4921875,1
Mountain,1,WOD_Mountain_01,977,42,74,50,977744250,Wrothgarian Mountains,163,0.96,977.578125,-42.609375,1
Mountain,1,WOD_Mountain_01,777,27,97,64,777972764,Wrothgarian Mountains,-83,0.89,777.7578125,-27.5,1
Mountain,1,WOD_Mountain_01,848,78,18,35,848187835,Wrothgarian Mountains,-153,0.88,848.140625,-78.7265625,1
Mountain,1,WOD_Mountain_01,887,71,45,52,887457152,Wrothgarian Mountains,-107,0.97,887.3515625,-71.59375,1
Mountain,1,WOD_Mountain_01,888,88,61,101,8886188101,Wrothgarian Mountains,-116,0.93,888.4765625,-88.2109375,1
Mountain,1,WOD_Mountain_01,602,37,115,67,6021153767,Wrothgarian Mountains,-149,0.96,602.8984375,-37.4765625,1
Mountain,1,WOD_Mountain_01,897,125,82,6,8978212506,Wrothgarian Mountains,-137,0.99,897.640625,-125.953125,1
Mountain,1,WOD_Mountain_01,776,139,84,78,7768413978,Wrothgarian Mountains,106,1,776.65625,-139.390625,1
Mountain,1,WOD_Mountain_01,902,23,61,88,902612388,Wrothgarian Mountains,138,0.9,902.4765625,-23.3125,1
Mountain,1,WOD_Mountain_01,928,41,59,29,928594129,Wrothgarian Mountains,-125,0.93,928.4609375,-41.7734375,1
Mountain,1,WOD_Mountain_01,975,60,31,15,975316015,Wrothgarian Mountains,22,0.88,975.2421875,-60.8828125,1
Mountain,1,WOD_Mountain_01,761,38,83,123,7618338123,Wrothgarian Mountains,-17,0.96,761.6484375,-38.0390625,1
Mountain,1,WOD_Mountain_01,858,117,73,100,85873117100,Wrothgarian Mountains,139,1,858.5703125,-117.21875,1
Mountain,1,WOD_Mountain_01,912,175,113,123,912113175123,Wrothgarian Mountains,-60,0.86,912.8828125,-175.0390625,1
Mountain,1,WOD_Mountain_01,763,85,65,100,7636585100,Wrothgarian Mountains,137,0.91,763.5078125,-85.21875,1
Mountain,1,WOD_Mountain_01,739,88,77,116,7397788116,Wrothgarian Mountains,133,0.86,739.6015625,-88.09375,1
Mountain,1,WOD_Mountain_01,806,119,18,14,8061811914,Wrothgarian Mountains,130,0.86,806.140625,-119.890625,1
Mountain,1,WOD_Mountain_01,997,184,77,35,9977718435,Wrothgarian Mountains,-159,0.98,997.6015625,-184.7265625,1
Mountain,1,WOD_Mountain_01,858,130,23,10,8582313010,Wrothgarian Mountains,61,0.94,858.1796875,-130.921875,1
Mountain,1,WOD_Mountain_01,917,78,125,40,9171257840,Wrothgarian Mountains,98,0.98,917.9765625,-78.6875,1
Mountain,1,WOD_Mountain_01,976,114,95,90,9769511490,Wrothgarian Mountains,-68,0.93,976.7421875,-114.296875,1
Mountain,1,WOD_Mountain_01,851,102,54,8,8515410208,Wrothgarian Mountains,-104,0.96,851.421875,-102.9375,1
Mountain,1,WOD_Mountain_01,811,12,81,95,811811295,Wrothgarian Mountains,-25,0.98,811.6328125,-12.2578125,1
Mountain,1,WOD_Mountain_01,784,106,124,108,784124106108,Wrothgarian Mountains,-77,1,784.96875,-106.15625,1
Mountain,1,WOD_Mountain_01,850,102,96,83,8509610283,Wrothgarian Mountains,101,0.94,850.75,-102.3515625,1
Mountain,1,WOD_Mountain_01,752,74,8,97,752087497,Wrothgarian Mountains,78,0.93,752.0625,-74.2421875,1
Mountain,1,WOD_Mountain_01,694,24,99,18,694992418,Wrothgarian Mountains,-88,0.93,694.7734375,-24.859375,1
